,enviro,observer,task,ori,offset,proportion_correct,date
2347,lab,p5,temporal,plus45,21.43,1.0,12d10m2021y13h47m
2348,lab,p5,temporal,plus45,21.43,1.0,7d10m2021y16h35m
2349,lab,p5,temporal,plus45,21.43,1.0,12d10m2021y13h41m
2350,lab,p5,temporal,plus45,21.43,1.0,12d10m2021y13h52m
2351,lab,p5,temporal,plus45,25.0,1.0,12d10m2021y13h12m
2352,lab,p5,temporal,plus45,25.0,1.0,12d10m2021y13h47m
2353,lab,p5,temporal,plus45,25.0,1.0,7d10m2021y16h35m
2354,lab,p5,temporal,plus45,25.0,1.0,12d10m2021y13h41m
2355,lab,p5,temporal,plus45,25.0,1.0,12d10m2021y13h52m
2356,lab,p5,temporal,plus45,3.57,0.6,12d10m2021y13h12m
2357,lab,p5,temporal,plus45,3.57,0.5,12d10m2021y13h47m
2358,lab,p5,temporal,plus45,3.57,0.6,7d10m2021y16h35m
2359,lab,p5,temporal,plus45,3.57,0.6,12d10m2021y13h41m
2360,lab,p5,temporal,plus45,3.57,0.5,12d10m2021y13h52m
2361,lab,p5,temporal,plus45,7.14,0.7,12d10m2021y13h12m
2362,lab,p5,temporal,plus45,7.14,0.8,12d10m2021y13h47m
2363,lab,p5,temporal,plus45,7.14,0.8,7d10m2021y16h35m
2364,lab,p5,temporal,plus45,7.14,0.4,12d10m2021y13h41m
2365,lab,p5,temporal,plus45,7.14,0.6,12d10m2021y13h52m
2366,lab,p5,temporal,cardinal,0.71,0.7,12d10m2021y13h38m
2367,lab,p5,temporal,cardinal,0.71,0.6,12d10m2021y13h28m
2368,lab,p5,temporal,cardinal,0.71,0.7,7d10m2021y14h45m
2369,lab,p5,temporal,cardinal,0.71,0.7,7d10m2021y16h43m
2370,lab,p5,temporal,cardinal,0.71,0.5,12d10m2021y13h31m
2371,lab,p5,temporal,cardinal,0.71,0.6,7d10m2021y16h32m
2372,lab,p5,temporal,cardinal,0.71,0.7,7d10m2021y14h52m
2373,lab,p5,temporal,cardinal,0.71,0.6,7d10m2021y14h42m
2374,lab,p5,temporal,cardinal,0.71,0.8,12d10m2021y13h16m
2375,lab,p5,temporal,cardinal,0.71,0.5,12d10m2021y13h4m
2376,lab,p5,temporal,cardinal,1.43,0.9,12d10m2021y13h38m
2377,lab,p5,temporal,cardinal,1.43,0.9,12d10m2021y13h28m
2378,lab,p5,temporal,cardinal,1.43,0.8,7d10m2021y14h45m
2379,lab,p5,temporal,cardinal,1.43,0.5,7d10m2021y16h43m
2380,lab,p5,temporal,cardinal,1.43,0.8,12d10m2021y13h31m
2381,lab,p5,temporal,cardinal,1.43,1.0,7d10m2021y16h32m
2382,lab,p5,temporal,cardinal,1.43,0.8,7d10m2021y14h52m
2383,lab,p5,temporal,cardinal,1.43,0.6,7d10m2021y14h42m
2384,lab,p5,temporal,cardinal,1.43,0.9,12d10m2021y13h16m
2385,lab,p5,temporal,cardinal,1.43,0.5,12d10m2021y13h4m
2386,lab,p5,temporal,cardinal,2.14,0.9,12d10m2021y13h38m
2387,lab,p5,temporal,cardinal,2.14,0.8,12d10m2021y13h28m
2388,lab,p5,temporal,cardinal,2.14,0.9,7d10m2021y14h45m
2389,lab,p5,temporal,cardinal,2.14,0.9,7d10m2021y16h43m
2390,lab,p5,temporal,cardinal,2.14,1.0,12d10m2021y13h31m
2391,lab,p5,temporal,cardinal,2.14,1.0,7d10m2021y16h32m
2392,lab,p5,temporal,cardinal,2.14,1.0,7d10m2021y14h52m
2393,lab,p5,temporal,cardinal,2.14,0.8,7d10m2021y14h42m
2394,lab,p5,temporal,cardinal,2.14,1.0,12d10m2021y13h16m
2395,lab,p5,temporal,cardinal,2.14,0.9,12d10m2021y13h4m
2396,lab,p5,temporal,cardinal,2.86,0.9,12d10m2021y13h38m
2397,lab,p5,temporal,cardinal,2.86,1.0,12d10m2021y13h28m
2398,lab,p5,temporal,cardinal,2.86,1.0,7d10m2021y14h45m
2399,lab,p5,temporal,cardinal,2.86,0.9,7d10m2021y16h43m
2400,lab,p5,temporal,cardinal,2.86,0.9,12d10m2021y13h31m
2401,lab,p5,temporal,cardinal,2.86,0.8,7d10m2021y16h32m
2402,lab,p5,temporal,cardinal,2.86,1.0,7d10m2021y14h52m
2403,lab,p5,temporal,cardinal,2.86,0.9,7d10m2021y14h42m
2404,lab,p5,temporal,cardinal,2.86,1.0,12d10m2021y13h16m
2405,lab,p5,temporal,cardinal,2.86,0.8,12d10m2021y13h4m
2406,lab,p5,temporal,cardinal,3.57,1.0,12d10m2021y13h38m
2407,lab,p5,temporal,cardinal,3.57,1.0,12d10m2021y13h28m
2408,lab,p5,temporal,cardinal,3.57,1.0,7d10m2021y14h45m
2409,lab,p5,temporal,cardinal,3.57,1.0,7d10m2021y16h43m
2410,lab,p5,temporal,cardinal,3.57,1.0,12d10m2021y13h31m
2411,lab,p5,temporal,cardinal,3.57,1.0,7d10m2021y16h32m
2412,lab,p5,temporal,cardinal,3.57,1.0,7d10m2021y14h52m
2413,lab,p5,temporal,cardinal,3.57,1.0,7d10m2021y14h42m
2414,lab,p5,temporal,cardinal,3.57,1.0,12d10m2021y13h16m
2415,lab,p5,temporal,cardinal,3.57,1.0,12d10m2021y13h4m
2416,lab,p5,temporal,cardinal,4.29,1.0,12d10m2021y13h38m
2417,lab,p5,temporal,cardinal,4.29,1.0,12d10m2021y13h28m
2418,lab,p5,temporal,cardinal,4.29,1.0,7d10m2021y14h45m
2419,lab,p5,temporal,cardinal,4.29,1.0,7d10m2021y16h43m
2420,lab,p5,temporal,cardinal,4.29,1.0,12d10m2021y13h31m
2421,lab,p5,temporal,cardinal,4.29,1.0,7d10m2021y16h32m
2422,lab,p5,temporal,cardinal,4.29,1.0,7d10m2021y14h52m
2423,lab,p5,temporal,cardinal,4.29,1.0,7d10m2021y14h42m
2424,lab,p5,temporal,cardinal,4.29,1.0,12d10m2021y13h16m
2425,lab,p5,temporal,cardinal,4.29,1.0,12d10m2021y13h4m
2426,lab,p5,temporal,cardinal,5.0,1.0,12d10m2021y13h38m
2427,lab,p5,temporal,cardinal,5.0,0.9,12d10m2021y13h28m
2428,lab,p5,temporal,cardinal,5.0,1.0,7d10m2021y14h45m
2429,lab,p5,temporal,cardinal,5.0,1.0,7d10m2021y16h43m
2430,lab,p5,temporal,cardinal,5.0,1.0,12d10m2021y13h31m
2431,lab,p5,temporal,cardinal,5.0,1.0,7d10m2021y16h32m
2432,lab,p5,temporal,cardinal,5.0,0.9,7d10m2021y14h52m
2433,lab,p5,temporal,cardinal,5.0,1.0,7d10m2021y14h42m
2434,lab,p5,temporal,cardinal,5.0,1.0,12d10m2021y13h16m
2435,lab,p5,temporal,cardinal,5.0,1.0,12d10m2021y13h4m
2436,lab,p5,temporal,oblique,10.71,1.0,12d10m2021y13h12m
2437,lab,p5,temporal,oblique,10.71,1.0,7d10m2021y15h4m
2438,lab,p5,temporal,oblique,10.71,0.8,12d10m2021y13h47m
2439,lab,p5,temporal,oblique,10.71,1.0,12d10m2021y13h22m
2440,lab,p5,temporal,oblique,10.71,0.8,7d10m2021y15h11m
2441,lab,p5,temporal,oblique,10.71,0.9,7d10m2021y16h35m
2442,lab,p5,temporal,oblique,10.71,1.0,12d10m2021y13h1m
2443,lab,p5,temporal,oblique,10.71,0.8,12d10m2021y13h19m
2444,lab,p5,temporal,oblique,10.71,0.9,12d10m2021y13h41m
2445,lab,p5,temporal,oblique,10.71,0.8,12d10m2021y13h52m
2446,lab,p5,temporal,oblique,14.29,1.0,12d10m2021y13h12m
2447,lab,p5,temporal,oblique,14.29,1.0,7d10m2021y15h4m
2448,lab,p5,temporal,oblique,14.29,0.9,12d10m2021y13h47m
2449,lab,p5,temporal,oblique,14.29,1.0,12d10m2021y13h22m
2450,lab,p5,temporal,oblique,14.29,1.0,7d10m2021y15h11m
2451,lab,p5,temporal,oblique,14.29,1.0,7d10m2021y16h35m
2452,lab,p5,temporal,oblique,14.29,0.7,12d10m2021y13h1m
2453,lab,p5,temporal,oblique,14.29,0.9,12d10m2021y13h19m
2454,lab,p5,temporal,oblique,14.29,1.0,12d10m2021y13h41m
2455,lab,p5,temporal,oblique,14.29,0.9,12d10m2021y13h52m
2456,lab,p5,temporal,oblique,17.86,1.0,12d10m2021y13h12m
2457,lab,p5,temporal,oblique,17.86,1.0,7d10m2021y15h4m
2458,lab,p5,temporal,oblique,17.86,1.0,12d10m2021y13h47m
2459,lab,p5,temporal,oblique,17.86,1.0,12d10m2021y13h22m
2460,lab,p5,temporal,oblique,17.86,0.9,7d10m2021y15h11m
2461,lab,p5,temporal,oblique,17.86,1.0,7d10m2021y16h35m
2462,lab,p5,temporal,oblique,17.86,1.0,12d10m2021y13h1m
2463,lab,p5,temporal,oblique,17.86,0.8,12d10m2021y13h19m
2464,lab,p5,temporal,oblique,17.86,1.0,12d10m2021y13h41m
2465,lab,p5,temporal,oblique,17.86,0.9,12d10m2021y13h52m
2466,lab,p5,temporal,oblique,21.43,1.0,12d10m2021y13h12m
2467,lab,p5,temporal,oblique,21.43,1.0,7d10m2021y15h4m
2468,lab,p5,temporal,oblique,21.43,1.0,12d10m2021y13h47m
2469,lab,p5,temporal,oblique,21.43,1.0,12d10m2021y13h22m
2470,lab,p5,temporal,oblique,21.43,1.0,7d10m2021y15h11m
2471,lab,p5,temporal,oblique,21.43,1.0,7d10m2021y16h35m
2472,lab,p5,temporal,oblique,21.43,1.0,12d10m2021y13h1m
2473,lab,p5,temporal,oblique,21.43,0.9,12d10m2021y13h19m
2474,lab,p5,temporal,oblique,21.43,1.0,12d10m2021y13h41m
2475,lab,p5,temporal,oblique,21.43,1.0,12d10m2021y13h52m
2476,lab,p5,temporal,oblique,25.0,1.0,12d10m2021y13h12m
2477,lab,p5,temporal,oblique,25.0,0.9,7d10m2021y15h4m
2478,lab,p5,temporal,oblique,25.0,1.0,12d10m2021y13h47m
2479,lab,p5,temporal,oblique,25.0,1.0,12d10m2021y13h22m
2480,lab,p5,temporal,oblique,25.0,0.9,7d10m2021y15h11m
2481,lab,p5,temporal,oblique,25.0,1.0,7d10m2021y16h35m
2482,lab,p5,temporal,oblique,25.0,1.0,12d10m2021y13h1m
2483,lab,p5,temporal,oblique,25.0,1.0,12d10m2021y13h19m
2484,lab,p5,temporal,oblique,25.0,1.0,12d10m2021y13h41m
2485,lab,p5,temporal,oblique,25.0,1.0,12d10m2021y13h52m
2486,lab,p5,temporal,oblique,3.57,0.6,12d10m2021y13h12m
2487,lab,p5,temporal,oblique,3.57,0.5,7d10m2021y15h4m
2488,lab,p5,temporal,oblique,3.57,0.5,12d10m2021y13h47m
2489,lab,p5,temporal,oblique,3.57,0.6,12d10m2021y13h22m
2490,lab,p5,temporal,oblique,3.57,0.6,7d10m2021y15h11m
2491,lab,p5,temporal,oblique,3.57,0.6,7d10m2021y16h35m
2492,lab,p5,temporal,oblique,3.57,0.6,12d10m2021y13h1m
2493,lab,p5,temporal,oblique,3.57,0.6,12d10m2021y13h19m
2494,lab,p5,temporal,oblique,3.57,0.6,12d10m2021y13h41m
2495,lab,p5,temporal,oblique,3.57,0.5,12d10m2021y13h52m
2496,lab,p5,temporal,oblique,7.14,0.7,12d10m2021y13h12m
2497,lab,p5,temporal,oblique,7.14,0.7,7d10m2021y15h4m
2498,lab,p5,temporal,oblique,7.14,0.8,12d10m2021y13h47m
2499,lab,p5,temporal,oblique,7.14,0.3,12d10m2021y13h22m
2500,lab,p5,temporal,oblique,7.14,0.8,7d10m2021y15h11m
2501,lab,p5,temporal,oblique,7.14,0.8,7d10m2021y16h35m
2502,lab,p5,temporal,oblique,7.14,0.6,12d10m2021y13h1m
2503,lab,p5,temporal,oblique,7.14,0.6,12d10m2021y13h19m
2504,lab,p5,temporal,oblique,7.14,0.4,12d10m2021y13h41m
2505,lab,p5,temporal,oblique,7.14,0.6,12d10m2021y13h52m
2506,lab,p5,spatial,horizontal,0.71,0.3,12d10m2021y12h59m
2507,lab,p5,spatial,horizontal,0.71,0.6,12d10m2021y12h57m
2508,lab,p5,spatial,horizontal,0.71,0.5,7d10m2021y16h30m
2509,lab,p5,spatial,horizontal,0.71,0.3,7d10m2021y15h1m
2510,lab,p5,spatial,horizontal,0.71,0.5,7d10m2021y14h50m
2511,lab,p5,spatial,horizontal,1.43,0.7,12d10m2021y12h59m
2512,lab,p5,spatial,horizontal,1.43,0.9,12d10m2021y12h57m
2513,lab,p5,spatial,horizontal,1.43,0.6,7d10m2021y16h30m
2514,lab,p5,spatial,horizontal,1.43,0.7,7d10m2021y15h1m
2515,lab,p5,spatial,horizontal,1.43,0.6,7d10m2021y14h50m
2516,lab,p5,spatial,horizontal,2.14,0.9,12d10m2021y12h59m
2517,lab,p5,spatial,horizontal,2.14,1.0,12d10m2021y12h57m
2518,lab,p5,spatial,horizontal,2.14,0.8,7d10m2021y16h30m
2519,lab,p5,spatial,horizontal,2.14,0.9,7d10m2021y15h1m
2520,lab,p5,spatial,horizontal,2.14,0.9,7d10m2021y14h50m
2521,lab,p5,spatial,horizontal,2.86,0.9,12d10m2021y12h59m
2522,lab,p5,spatial,horizontal,2.86,1.0,12d10m2021y12h57m
2523,lab,p5,spatial,horizontal,2.86,1.0,7d10m2021y16h30m
2524,lab,p5,spatial,horizontal,2.86,0.9,7d10m2021y15h1m
2525,lab,p5,spatial,horizontal,2.86,1.0,7d10m2021y14h50m
2526,lab,p5,spatial,horizontal,3.57,1.0,12d10m2021y12h59m
2527,lab,p5,spatial,horizontal,3.57,0.9,12d10m2021y12h57m
2528,lab,p5,spatial,horizontal,3.57,0.9,7d10m2021y16h30m
2529,lab,p5,spatial,horizontal,3.57,1.0,7d10m2021y15h1m
2530,lab,p5,spatial,horizontal,3.57,1.0,7d10m2021y14h50m
2531,lab,p5,spatial,horizontal,4.29,1.0,12d10m2021y12h59m
2532,lab,p5,spatial,horizontal,4.29,0.9,12d10m2021y12h57m
2533,lab,p5,spatial,horizontal,4.29,1.0,7d10m2021y16h30m
2534,lab,p5,spatial,horizontal,4.29,0.9,7d10m2021y15h1m
2535,lab,p5,spatial,horizontal,4.29,0.9,7d10m2021y14h50m
2536,lab,p5,spatial,horizontal,5.0,1.0,12d10m2021y12h59m
2537,lab,p5,spatial,horizontal,5.0,1.0,12d10m2021y12h57m
2538,lab,p5,spatial,horizontal,5.0,1.0,7d10m2021y16h30m
2539,lab,p5,spatial,horizontal,5.0,1.0,7d10m2021y15h1m
2540,lab,p5,spatial,horizontal,5.0,1.0,7d10m2021y14h50m
2541,lab,p5,spatial,vertical,0.71,0.6,7d10m2021y14h56m
2542,lab,p5,spatial,vertical,0.71,0.6,7d10m2021y15h9m
2543,lab,p5,spatial,vertical,0.71,0.7,7d10m2021y14h37m
2544,lab,p5,spatial,vertical,0.71,0.6,7d10m2021y14h40m
2545,lab,p5,spatial,vertical,0.71,0.5,7d10m2021y16h28m
2546,lab,p5,spatial,vertical,1.43,0.5,7d10m2021y14h56m
2547,lab,p5,spatial,vertical,1.43,0.5,7d10m2021y15h9m
2548,lab,p5,spatial,vertical,1.43,0.6,7d10m2021y14h37m
2549,lab,p5,spatial,vertical,1.43,0.4,7d10m2021y14h40m
2550,lab,p5,spatial,vertical,1.43,0.7,7d10m2021y16h28m
2551,lab,p5,spatial,vertical,2.14,0.9,7d10m2021y14h56m
2552,lab,p5,spatial,vertical,2.14,0.6,7d10m2021y15h9m
2553,lab,p5,spatial,vertical,2.14,0.7,7d10m2021y14h37m
2554,lab,p5,spatial,vertical,2.14,0.7,7d10m2021y14h40m
2555,lab,p5,spatial,vertical,2.14,0.8,7d10m2021y16h28m
2556,lab,p5,spatial,vertical,2.86,0.7,7d10m2021y14h56m
2557,lab,p5,spatial,vertical,2.86,0.8,7d10m2021y15h9m
2558,lab,p5,spatial,vertical,2.86,1.0,7d10m2021y14h37m
2559,lab,p5,spatial,vertical,2.86,1.0,7d10m2021y14h40m
2560,lab,p5,spatial,vertical,2.86,0.9,7d10m2021y16h28m
2561,lab,p5,spatial,vertical,3.57,0.9,7d10m2021y14h56m
2562,lab,p5,spatial,vertical,3.57,0.9,7d10m2021y15h9m
2563,lab,p5,spatial,vertical,3.57,1.0,7d10m2021y14h37m
2564,lab,p5,spatial,vertical,3.57,1.0,7d10m2021y14h40m
2565,lab,p5,spatial,vertical,3.57,0.8,7d10m2021y16h28m
2566,lab,p5,spatial,vertical,4.29,1.0,7d10m2021y14h56m
2567,lab,p5,spatial,vertical,4.29,1.0,7d10m2021y15h9m
2568,lab,p5,spatial,vertical,4.29,1.0,7d10m2021y14h37m
2569,lab,p5,spatial,vertical,4.29,1.0,7d10m2021y14h40m
2570,lab,p5,spatial,vertical,4.29,0.9,7d10m2021y16h28m
2571,lab,p5,spatial,vertical,5.0,1.0,7d10m2021y14h56m
2572,lab,p5,spatial,vertical,5.0,1.0,7d10m2021y15h9m
2573,lab,p5,spatial,vertical,5.0,1.0,7d10m2021y14h37m
2574,lab,p5,spatial,vertical,5.0,0.9,7d10m2021y14h40m
2575,lab,p5,spatial,vertical,5.0,1.0,7d10m2021y16h28m
2576,lab,p5,spatial,minus45,10.71,0.6,12d10m2021y13h56m
2577,lab,p5,spatial,minus45,10.71,0.3,7d10m2021y16h38m
2578,lab,p5,spatial,minus45,10.71,0.8,7d10m2021y14h48m
2579,lab,p5,spatial,minus45,10.71,0.5,12d10m2021y13h45m
2580,lab,p5,spatial,minus45,10.71,0.8,12d10m2021y13h58m
2581,lab,p5,spatial,minus45,14.29,0.9,12d10m2021y13h56m
2582,lab,p5,spatial,minus45,14.29,0.8,7d10m2021y16h38m
2583,lab,p5,spatial,minus45,14.29,0.8,7d10m2021y14h48m
2584,lab,p5,spatial,minus45,14.29,0.5,12d10m2021y13h45m
2585,lab,p5,spatial,minus45,14.29,0.6,12d10m2021y13h58m
2586,lab,p5,spatial,minus45,17.86,1.0,12d10m2021y13h56m
2587,lab,p5,spatial,minus45,17.86,0.7,7d10m2021y16h38m
2588,lab,p5,spatial,minus45,17.86,0.6,7d10m2021y14h48m
2589,lab,p5,spatial,minus45,17.86,0.9,12d10m2021y13h45m
2590,lab,p5,spatial,minus45,17.86,1.0,12d10m2021y13h58m
2591,lab,p5,spatial,minus45,21.43,0.9,12d10m2021y13h56m
2592,lab,p5,spatial,minus45,21.43,0.8,7d10m2021y16h38m
2593,lab,p5,spatial,minus45,21.43,0.9,7d10m2021y14h48m
2594,lab,p5,spatial,minus45,21.43,1.0,12d10m2021y13h45m
2595,lab,p5,spatial,minus45,21.43,1.0,12d10m2021y13h58m
2596,lab,p5,spatial,minus45,25.0,1.0,12d10m2021y13h56m
2597,lab,p5,spatial,minus45,25.0,0.9,7d10m2021y16h38m
2598,lab,p5,spatial,minus45,25.0,1.0,7d10m2021y14h48m
2599,lab,p5,spatial,minus45,25.0,1.0,12d10m2021y13h45m
2600,lab,p5,spatial,minus45,25.0,1.0,12d10m2021y13h58m
2601,lab,p5,spatial,minus45,3.57,0.4,12d10m2021y13h56m
2602,lab,p5,spatial,minus45,3.57,0.6,7d10m2021y16h38m
2603,lab,p5,spatial,minus45,3.57,0.5,7d10m2021y14h48m
2604,lab,p5,spatial,minus45,3.57,0.9,12d10m2021y13h45m
2605,lab,p5,spatial,minus45,3.57,0.4,12d10m2021y13h58m
2606,lab,p5,spatial,minus45,7.14,0.6,12d10m2021y13h56m
2607,lab,p5,spatial,minus45,7.14,0.8,7d10m2021y16h38m
2608,lab,p5,spatial,minus45,7.14,0.5,7d10m2021y14h48m
2609,lab,p5,spatial,minus45,7.14,0.4,12d10m2021y13h45m
2610,lab,p5,spatial,minus45,7.14,0.5,12d10m2021y13h58m
2611,lab,p5,spatial,plus45,10.71,0.7,7d10m2021y16h41m
2612,lab,p5,spatial,plus45,10.71,0.6,12d10m2021y13h50m
2613,lab,p5,spatial,plus45,10.71,0.6,7d10m2021y14h59m
2614,lab,p5,spatial,plus45,10.71,0.8,12d10m2021y13h35m
2615,lab,p5,spatial,plus45,10.71,0.8,12d10m2021y13h26m
2616,lab,p5,spatial,plus45,14.29,0.6,7d10m2021y16h41m
2617,lab,p5,spatial,plus45,14.29,0.7,12d10m2021y13h50m
2618,lab,p5,spatial,plus45,14.29,0.8,7d10m2021y14h59m
2619,lab,p5,spatial,plus45,14.29,0.8,12d10m2021y13h35m
2620,lab,p5,spatial,plus45,14.29,0.7,12d10m2021y13h26m
2621,lab,p5,spatial,plus45,17.86,0.8,7d10m2021y16h41m
2622,lab,p5,spatial,plus45,17.86,0.9,12d10m2021y13h50m
2623,lab,p5,spatial,plus45,17.86,0.9,7d10m2021y14h59m
2624,lab,p5,spatial,plus45,17.86,0.9,12d10m2021y13h35m
2625,lab,p5,spatial,plus45,17.86,0.9,12d10m2021y13h26m
2626,lab,p5,spatial,plus45,21.43,1.0,7d10m2021y16h41m
2627,lab,p5,spatial,plus45,21.43,1.0,12d10m2021y13h50m
2628,lab,p5,spatial,plus45,21.43,0.9,7d10m2021y14h59m
2629,lab,p5,spatial,plus45,21.43,1.0,12d10m2021y13h35m
2630,lab,p5,spatial,plus45,21.43,0.8,12d10m2021y13h26m
2631,lab,p5,spatial,plus45,25.0,1.0,7d10m2021y16h41m
2632,lab,p5,spatial,plus45,25.0,1.0,12d10m2021y13h50m
2633,lab,p5,spatial,plus45,25.0,1.0,7d10m2021y14h59m
2634,lab,p5,spatial,plus45,25.0,1.0,12d10m2021y13h35m
2635,lab,p5,spatial,plus45,25.0,1.0,12d10m2021y13h26m
2636,lab,p5,spatial,plus45,3.57,0.5,7d10m2021y16h41m
2637,lab,p5,spatial,plus45,3.57,0.8,12d10m2021y13h50m
2638,lab,p5,spatial,plus45,3.57,0.4,7d10m2021y14h59m
2639,lab,p5,spatial,plus45,3.57,0.5,12d10m2021y13h35m
2640,lab,p5,spatial,plus45,3.57,0.5,12d10m2021y13h26m
2641,lab,p5,spatial,plus45,7.14,0.4,7d10m2021y16h41m
2642,lab,p5,spatial,plus45,7.14,0.5,12d10m2021y13h50m
2643,lab,p5,spatial,plus45,7.14,0.5,7d10m2021y14h59m
2644,lab,p5,spatial,plus45,7.14,0.6,12d10m2021y13h35m
2645,lab,p5,spatial,plus45,7.14,0.6,12d10m2021y13h26m
2646,lab,p5,spatial,cardinal,0.71,0.6,7d10m2021y14h56m
2647,lab,p5,spatial,cardinal,0.71,0.6,7d10m2021y15h9m
2648,lab,p5,spatial,cardinal,0.71,0.3,12d10m2021y12h59m
2649,lab,p5,spatial,cardinal,0.71,0.7,7d10m2021y14h37m
2650,lab,p5,spatial,cardinal,0.71,0.6,12d10m2021y12h57m
2651,lab,p5,spatial,cardinal,0.71,0.6,7d10m2021y14h40m
2652,lab,p5,spatial,cardinal,0.71,0.5,7d10m2021y16h28m
2653,lab,p5,spatial,cardinal,0.71,0.5,7d10m2021y16h30m
2654,lab,p5,spatial,cardinal,0.71,0.3,7d10m2021y15h1m
2655,lab,p5,spatial,cardinal,0.71,0.5,7d10m2021y14h50m
2656,lab,p5,spatial,cardinal,1.43,0.5,7d10m2021y14h56m
2657,lab,p5,spatial,cardinal,1.43,0.5,7d10m2021y15h9m
2658,lab,p5,spatial,cardinal,1.43,0.7,12d10m2021y12h59m
2659,lab,p5,spatial,cardinal,1.43,0.6,7d10m2021y14h37m
2660,lab,p5,spatial,cardinal,1.43,0.9,12d10m2021y12h57m
2661,lab,p5,spatial,cardinal,1.43,0.4,7d10m2021y14h40m
2662,lab,p5,spatial,cardinal,1.43,0.7,7d10m2021y16h28m
2663,lab,p5,spatial,cardinal,1.43,0.6,7d10m2021y16h30m
2664,lab,p5,spatial,cardinal,1.43,0.7,7d10m2021y15h1m
2665,lab,p5,spatial,cardinal,1.43,0.6,7d10m2021y14h50m
2666,lab,p5,spatial,cardinal,2.14,0.9,7d10m2021y14h56m
2667,lab,p5,spatial,cardinal,2.14,0.6,7d10m2021y15h9m
2668,lab,p5,spatial,cardinal,2.14,0.9,12d10m2021y12h59m
2669,lab,p5,spatial,cardinal,2.14,0.7,7d10m2021y14h37m
2670,lab,p5,spatial,cardinal,2.14,1.0,12d10m2021y12h57m
2671,lab,p5,spatial,cardinal,2.14,0.7,7d10m2021y14h40m
2672,lab,p5,spatial,cardinal,2.14,0.8,7d10m2021y16h28m
2673,lab,p5,spatial,cardinal,2.14,0.8,7d10m2021y16h30m
2674,lab,p5,spatial,cardinal,2.14,0.9,7d10m2021y15h1m
2675,lab,p5,spatial,cardinal,2.14,0.9,7d10m2021y14h50m
2676,lab,p5,spatial,cardinal,2.86,0.7,7d10m2021y14h56m
2677,lab,p5,spatial,cardinal,2.86,0.8,7d10m2021y15h9m
2678,lab,p5,spatial,cardinal,2.86,0.9,12d10m2021y12h59m
2679,lab,p5,spatial,cardinal,2.86,1.0,7d10m2021y14h37m
2680,lab,p5,spatial,cardinal,2.86,1.0,12d10m2021y12h57m
2681,lab,p5,spatial,cardinal,2.86,1.0,7d10m2021y14h40m
2682,lab,p5,spatial,cardinal,2.86,0.9,7d10m2021y16h28m
2683,lab,p5,spatial,cardinal,2.86,1.0,7d10m2021y16h30m
2684,lab,p5,spatial,cardinal,2.86,0.9,7d10m2021y15h1m
2685,lab,p5,spatial,cardinal,2.86,1.0,7d10m2021y14h50m
2686,lab,p5,spatial,cardinal,3.57,0.9,7d10m2021y14h56m
2687,lab,p5,spatial,cardinal,3.57,0.9,7d10m2021y15h9m
2688,lab,p5,spatial,cardinal,3.57,1.0,12d10m2021y12h59m
2689,lab,p5,spatial,cardinal,3.57,1.0,7d10m2021y14h37m
2690,lab,p5,spatial,cardinal,3.57,0.9,12d10m2021y12h57m
2691,lab,p5,spatial,cardinal,3.57,1.0,7d10m2021y14h40m
2692,lab,p5,spatial,cardinal,3.57,0.8,7d10m2021y16h28m
2693,lab,p5,spatial,cardinal,3.57,0.9,7d10m2021y16h30m
2694,lab,p5,spatial,cardinal,3.57,1.0,7d10m2021y15h1m
2695,lab,p5,spatial,cardinal,3.57,1.0,7d10m2021y14h50m
2696,lab,p5,spatial,cardinal,4.29,1.0,7d10m2021y14h56m
2697,lab,p5,spatial,cardinal,4.29,1.0,7d10m2021y15h9m
2698,lab,p5,spatial,cardinal,4.29,1.0,12d10m2021y12h59m
2699,lab,p5,spatial,cardinal,4.29,1.0,7d10m2021y14h37m
2700,lab,p5,spatial,cardinal,4.29,0.9,12d10m2021y12h57m
2701,lab,p5,spatial,cardinal,4.29,1.0,7d10m2021y14h40m
2702,lab,p5,spatial,cardinal,4.29,0.9,7d10m2021y16h28m
2703,lab,p5,spatial,cardinal,4.29,1.0,7d10m2021y16h30m
2704,lab,p5,spatial,cardinal,4.29,0.9,7d10m2021y15h1m
2705,lab,p5,spatial,cardinal,4.29,0.9,7d10m2021y14h50m
2706,lab,p5,spatial,cardinal,5.0,1.0,7d10m2021y14h56m
2707,lab,p5,spatial,cardinal,5.0,1.0,7d10m2021y15h9m
2708,lab,p5,spatial,cardinal,5.0,1.0,12d10m2021y12h59m
2709,lab,p5,spatial,cardinal,5.0,1.0,7d10m2021y14h37m
2710,lab,p5,spatial,cardinal,5.0,1.0,12d10m2021y12h57m
2711,lab,p5,spatial,cardinal,5.0,0.9,7d10m2021y14h40m
2712,lab,p5,spatial,cardinal,5.0,1.0,7d10m2021y16h28m
2713,lab,p5,spatial,cardinal,5.0,1.0,7d10m2021y16h30m
2714,lab,p5,spatial,cardinal,5.0,1.0,7d10m2021y15h1m
2715,lab,p5,spatial,cardinal,5.0,1.0,7d10m2021y14h50m
2716,lab,p5,spatial,oblique,10.71,0.7,7d10m2021y16h41m
2717,lab,p5,spatial,oblique,10.71,0.6,12d10m2021y13h56m
2718,lab,p5,spatial,oblique,10.71,0.6,12d10m2021y13h50m
